Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,Week 0 Impressions,Week 1 Impressions,Week 0 eCPM,Week 1 eCPM,Week 0 Revenue,Week 1 Revenue,Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
10/9/2016,V1.0,11/12/2016,Hanabi Media Ltd,HNBM0005,High School Story: Heartstrings,iOS,FAN,Phone,Native,Custom,239501989779043_264321353963773,,1146324769,Portrait,0,"14,366",$0.00,$2.95,$0.00,$42.36,,,,,,,11/21/2016,N/A,N/A,
10/9/2016,V1.0,11/12/2016,Hanabi Media Ltd,HNBM0005,High School Story: Heartstrings,iOS,FAN,Tablet,Native,Custom,239501989779043_264321377297104,,1146324769,Portrait,0,"4,139",$0.00,$3.79,$0.00,$15.68,,,,,,,11/21/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,Admob,Phone,Interstitial (Long),320x480,ca-app-pub-7429074281100939/8917407406,,1160575227,Portrait,"1,305","1,368",$6.44,$4.98,$8.41,$6.81,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,Admob,Phone,Interstitial (Short),320x480,ca-app-pub-7429074281100939/2870873804,,1160575227,Portrait,"2,844","3,020",$2.79,$2.28,$7.94,$6.89,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,Admob,Tablet,Interstitial (Long),768x1024,ca-app-pub-7429074281100939/4347607002,,1160575227,Portrait,601,528,$7.30,$4.62,$4.39,$2.44,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,Admob,Tablet,Interstitial (Short),768x1024,ca-app-pub-7429074281100939/5824340207,,1160575227,Portrait,"1,132","1,300",$2.95,$2.83,$3.34,$3.68,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,FAN,Phone,Interstitial (Short),320x480,199390630483671_199395840483150,,1160575227,Portrait,"4,001","4,967",$3.64,$1.98,$14.58,$9.84,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,FAN,Phone,Native,Custom,199390630483671_199391007150300,,1160575227,Portrait,"10,111","12,421",$4.90,$1.85,$49.52,$22.93,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,FAN,Tablet,Interstitial (Short),768x1024,199390630483671_199395853816482,,1160575227,Portrait,"1,443","1,325",$3.85,$2.14,$5.56,$2.84,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,FAN,Tablet,Native,Custom,199390630483671_199391050483629,,1160575227,Portrait,"3,677","3,764",$6.16,$2.91,$22.65,$10.97,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,Mopub,Phone,Interstitial (Long),320x480,86ec7fff18504ec4a919cf4dad8448eb,,1160575227,Portrait,"3,861","5,028",$3.24,$3.15,$12.50,$15.82,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/23/2016,Hanabi Media Ltd,HNBM0006,Love Triangle: Cat & Witch,iOS,Mopub,Tablet,Interstitial (Long),768x1024,fcd097a2ef794457bea82809d134577b,,1160575227,Portrait,"1,468","1,690",$3.08,$2.63,$4.52,$4.45,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/1/2016,Hanabi Media Ltd,HNBM0004G,Love Heals:Begin Again,GP,Admob,Phone,Interstitial (Long),320x480,ca-app-pub-7429074281100939/1138303009,,net.hanabimedia.android_visualnovelloveheals,Portrait,"9,171","23,378",$4.79,$2.58,$43.90,$60.22,,,,,,,11/7/2016,N/A,N/A,
10/9/2016,V1.0,11/1/2016,Hanabi Media Ltd,HNBM0004G,Love Heals:Begin Again,GP,Admob,Phone,Interstitial (Short),320x480,ca-app-pub-7429074281100939/4091769401,,net.hanabimedia.android_visualnovelloveheals,Portrait,"8,211","11,522",$3.43,$1.81,$28.18,$20.83,,,,,,,11/7/2016,N/A,N/A,
10/9/2016,V1.0,11/1/2016,Hanabi Media Ltd,HNBM0004G,Love Heals:Begin Again,GP,Admob,Tablet,Interstitial (Long),768x1024,ca-app-pub-7429074281100939/2615036207,,net.hanabimedia.android_visualnovelloveheals,Portrait,"1,680","4,163",$1.79,$2.10,$3.01,$8.75,,,,,,,11/7/2016,N/A,N/A,
10/9/2016,V1.0,11/1/2016,Hanabi Media Ltd,HNBM0004G,Love Heals:Begin Again,GP,Admob,Tablet,Interstitial (Short),768x1024,ca-app-pub-7429074281100939/5568502606,,net.hanabimedia.android_visualnovelloveheals,Portrait,"1,898","5,133",$0.53,$1.25,$1.00,$6.44,,,,,,,11/7/2016,N/A,N/A,
10/9/2016,V1.0,11/1/2016,Hanabi Media Ltd,HNBM0004G,Love Heals:Begin Again,GP,FAN,Phone,Native,Custom,1579004225738721_1597017293937414,,net.hanabimedia.android_visualnovelloveheals,Portrait,"28,293","95,826",$2.29,$0.80,$64.68,$76.98,,,,,,,11/7/2016,N/A,N/A,
10/9/2016,V1.0,11/1/2016,Hanabi Media Ltd,HNBM0004G,Love Heals:Begin Again,GP,FAN,Tablet,Native,Custom,1579004225738721_1597017317270745,,net.hanabimedia.android_visualnovelloveheals,Portrait,"4,713","14,897",$3.20,$1.03,$15.09,$15.29,,,,,,,11/7/2016,N/A,N/A,
10/9/2016,V1.0,11/7/2016,Hanabi Media Ltd,HNBM0005G,High School Story: Heartstrings,GP,FAN,Phone,Native,Custom,540786912780316_561564707369203,,net.hanabimedia.android_highschoolstoryheartstrings,Portrait,0,"40,763",$0.00,$1.95,$0.00,$79.46,,,,,,,11/21/2016,N/A,N/A,
10/9/2016,V1.0,11/7/2016,Hanabi Media Ltd,HNBM0005G,High School Story: Heartstrings,GP,FAN,Tablet,Native,Custom,540786912780316_561564734035867,,net.hanabimedia.android_highschoolstoryheartstrings,Portrait,0,"7,527",$0.00,$1.92,$0.00,$14.42,,,,,,,11/21/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,Admob,Phone,Interstitial (Long),320x480,ca-app-pub-7429074281100939/5684739402,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"14,114","29,483",$1.67,$2.69,$23.58,$79.40,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,Admob,Phone,Interstitial (Short),320x480,ca-app-pub-7429074281100939/4208006207,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"8,009","15,722",$3.46,$1.92,$27.71,$30.11,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,Admob,Tablet,Interstitial (Long),768x1024,ca-app-pub-7429074281100939/8638205802,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"2,839","5,521",$0.73,$0.86,$2.08,$4.76,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,Admob,Tablet,Interstitial (Short),768x1024,ca-app-pub-7429074281100939/7161472606,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"5,625","6,513",$1.64,$1.08,$9.22,$7.04,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,FAN,Phone,Interstitial (Short),320x480,1142157802530704_1142174962528988,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"16,377","37,567",$0.91,$0.63,$14.85,$23.49,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,FAN,Phone,Native,Custom,1142157802530704_1142157992530685,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"47,463","109,399",$1.87,$0.90,$88.64,$98.13,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,FAN,Tablet,Interstitial (Short),768x1024,1142157802530704_1142175022528982,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,0,"4,307",$0.00,$2.49,$0.00,$10.71,,,,,,"Nov 30: No traffic, config problem, fixed",11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,FAN,Tablet,Native,Custom,1142157802530704_1142158055864012,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"8,239","17,390",$2.16,$1.08,$17.76,$18.74,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,Mopub,Phone,Interstitial (Long),320x480,2f224fa170ac411b8f18db6d3b0df145,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"6,474","17,164",$1.48,$1.63,$9.61,$27.97,,,,,,,11/30/2016,N/A,N/A,
10/9/2016,V1.0,11/21/2016,Hanabi Media Ltd,HNBM0006G,Love Triangle: Cat & Witch,GP,Mopub,Tablet,Interstitial (Long),768x1024,8ad40a0fe1c14c4fb4c167679d9ae904,,net.hanabimedia.android_lovetrianglecatandwitch,Portrait,"1,254","3,039",$1.94,$1.98,$2.43,$6.01,,,,,,,11/30/2016,N/A,N/A,
10/8/2016,V1.8,10/18/2016,Tick Tock Apps,TICK2005,Girly Wallpapers,iOS,FAN,Phone,Native,320x50,1073058122803108_1073059529469634,,1108375300,Portrait,"172,165","239,957",$0.22,$0.44,$37.63,$106.17,,,,,,,10/25/2016,N/A,N/A,
10/8/2016,V1.8,10/18/2016,Tick Tock Apps,TICK2005,Girly Wallpapers,iOS,FAN,Phone,Native Fullscreen,320x480,1073058122803108_1073059902802930,,1108375300,Portrait,"9,381","14,927",$3.80,$3.91,$35.64,$58.40,,,,,,,10/25/2016,N/A,N/A,
10/8/2016,V1.8,10/18/2016,Tick Tock Apps,TICK2005,Girly Wallpapers,iOS,FAN,Tablet,Native,728x90,1073058122803108_1073059672802953,,1108375300,Portrait,"24,012","34,923",$0.34,$0.38,$8.08,$13.13,,,,,,,10/25/2016,N/A,N/A,
10/8/2016,V1.8,10/18/2016,Tick Tock Apps,TICK2005,Girly Wallpapers,iOS,FAN,Tablet,Native Fullscreen,768x1024,1073058122803108_1073060122802908,,1108375300,Portrait,"1,275","1,729",$5.33,$5.63,$6.80,$9.74,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,,,Bear Hug Media,BHUG019A,Little Pet Salon,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appd75871ba2f9b432b99,vz315c0b2d03c5416f8b,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019A,Little Pet Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/1464788159,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019A,Little Pet Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/4418203919,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019A,Little Pet Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/2941496039,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019A,Little Pet Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/5894911799,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019G,Little Pet Salon,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appc1d4ed2c62de4c6c98,vz3c74d852cbc746c89f,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019G,Little Pet Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/4557956639,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019G,Little Pet Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/6034664519,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019G,Little Pet Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/7511372399,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG019G,Little Pet Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/8988080279,,com.bearhugmedia.android_petsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031G,Fashion Doll Hair SPA - Free girls games,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app7e5c16fb923b48f596,vze8711e5658e04e7da8,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031G,Fashion Doll Hair SPA - Free girls games,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/1744293599,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031G,Fashion Doll Hair SPA - Free girls games,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/3221001479,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031G,Fashion Doll Hair SPA - Free girls games,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/4697709359,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031G,Fashion Doll Hair SPA - Free girls games,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/6174417239,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,V1.3,10/9/2016,Bear Hug Media,BHUG1039G,Fashion Doll's Sports Day,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app358fd1175f3441ea84,vzac422f8c4523499eb8,com.bearhugmedia.android_sportsday,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/28/2016,V1.3,10/9/2016,Bear Hug Media,BHUG1039G,Fashion Doll's Sports Day,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/7371619679,,com.bearhugmedia.android_sportsday,Portrait,20,"67,587",$0.96,$0.68,$0.02,$45.68,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.3,10/9/2016,Bear Hug Media,BHUG1039G,Fashion Doll's Sports Day,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/8848327559,,com.bearhugmedia.android_sportsday,Portrait,43,"141,022",$0.82,$0.72,$0.04,$101.17,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.3,10/9/2016,Bear Hug Media,BHUG1039G,Fashion Doll's Sports Day,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/1325035439,,com.bearhugmedia.android_sportsday,Portrait,8,"36,511",$1.79,$0.97,$0.01,$35.35,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.3,10/9/2016,Bear Hug Media,BHUG1039G,Fashion Doll's Sports Day,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/2801743319,,com.bearhugmedia.android_sportsday,Portrait,15,"50,527",$0.40,$0.78,$0.01,$39.50,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.4,10/12/2016,Bear Hug Media,BHUG1050G,Fashion Party - Celebrity Beauty Salon,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appbef65c168b254f898c,vzbe79df954d524b3ab1,com.bearhugmedia.android_fashionpartycelebritybeautysalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/28/2016,V1.4,10/12/2016,Bear Hug Media,BHUG1050G,Fashion Party - Celebrity Beauty Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/4278451199,,com.bearhugmedia.android_fashionpartycelebritybeautysalon,Portrait,"4,975","10,251",$0.46,$0.52,$2.28,$5.29,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.4,10/12/2016,Bear Hug Media,BHUG1050G,Fashion Party - Celebrity Beauty Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/5755159079,,com.bearhugmedia.android_fashionpartycelebritybeautysalon,Portrait,"6,812","11,777",$0.58,$0.64,$3.94,$7.54,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.4,10/12/2016,Bear Hug Media,BHUG1050G,Fashion Party - Celebrity Beauty Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/7231866959,,com.bearhugmedia.android_fashionpartycelebritybeautysalon,Portrait,"3,550","5,788",$0.59,$0.94,$2.11,$5.44,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.4,10/12/2016,Bear Hug Media,BHUG1050G,Fashion Party - Celebrity Beauty Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/8708574839,,com.bearhugmedia.android_fashionpartycelebritybeautysalon,Portrait,"3,000","5,911",$0.42,$0.62,$1.26,$3.69,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.3,10/17/2016,Bear Hug Media,BHUG1055G,Magic Ice Princess Wedding,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app75262fdce7464a8497,vz2303465f55b948b0a7,com.bearhugmedia.android_iceprincesswedding,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,10/25/2016,N/A,N/A,
9/28/2016,V1.3,10/17/2016,Bear Hug Media,BHUG1055G,Magic Ice Princess Wedding,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/7930630559,,com.bearhugmedia.android_iceprincesswedding,Portrait,"9,672","12,424",$0.60,$0.49,$5.84,$6.04,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.3,10/17/2016,Bear Hug Media,BHUG1055G,Magic Ice Princess Wedding,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/1884046319,,com.bearhugmedia.android_iceprincesswedding,Portrait,"15,710","19,242",$0.93,$0.95,$14.59,$18.27,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.3,10/17/2016,Bear Hug Media,BHUG1055G,Magic Ice Princess Wedding,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/9407338439,,com.bearhugmedia.android_iceprincesswedding,Portrait,"5,216","6,791",$0.96,$0.70,$4.99,$4.73,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.3,10/17/2016,Bear Hug Media,BHUG1055G,Magic Ice Princess Wedding,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/3360754199,,com.bearhugmedia.android_iceprincesswedding,Portrait,"7,456","9,039",$0.86,$0.90,$6.44,$8.10,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bear Hug Media,BHUG1057G,Magic Mermaid Salon,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app7bd4dcd0679843e1b0,vz71fc8684742c441898,com.bearhugmedia.android_magicmermaidsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bear Hug Media,BHUG1057G,Magic Mermaid Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/4837462079,,com.bearhugmedia.android_magicmermaidsalon,Portrait,"2,783","6,788",$0.39,$0.42,$1.08,$2.83,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bear Hug Media,BHUG1057G,Magic Mermaid Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/9267585719,,com.bearhugmedia.android_magicmermaidsalon,Portrait,"4,270","9,633",$1.16,$0.69,$4.93,$6.67,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bear Hug Media,BHUG1057G,Magic Mermaid Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/6314169959,,com.bearhugmedia.android_magicmermaidsalon,Portrait,"2,317","5,192",$0.53,$0.48,$1.22,$2.47,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bear Hug Media,BHUG1057G,Magic Mermaid Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/7790877839,,com.bearhugmedia.android_magicmermaidsalon,Portrait,"3,043","6,901",$0.43,$0.69,$1.31,$4.76,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.1,10/9/2016,Bear Hug Media,BHUG1064G,Sarah's Frozen Food Stand- Summer Snacks DIY,GP,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",appd2e62a90191d4b5e9c,vzebe0fa9c2af9473aac,com.bearhugmedia.android_summerfrozenfood,Landscape,2,"4,827",$0.50,$0.92,$0.001,$4.43,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.1,10/9/2016,Bear Hug Media,BHUG1064G,Sarah's Frozen Food Stand- Summer Snacks DIY,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/5116967519,,com.bearhugmedia.android_summerfrozenfood,Landscape,3,"8,691",$1.22,$0.65,$0.004,$5.62,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.1,10/9/2016,Bear Hug Media,BHUG1064G,Sarah's Frozen Food Stand- Summer Snacks DIY,GP,AdX,Phone,Interstitial,480x320,ca-mb-app-pub-5545962412010602/6593675399,,com.bearhugmedia.android_summerfrozenfood,Landscape,1,"6,609",$0.38,$0.85,$0.0004,$5.61,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.1,10/9/2016,Bear Hug Media,BHUG1064G,Sarah's Frozen Food Stand- Summer Snacks DIY,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/8070383279,,com.bearhugmedia.android_summerfrozenfood,Landscape,2,"5,614",$0.95,$1.29,$0.002,$7.22,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.1,10/9/2016,Bear Hug Media,BHUG1064G,Sarah's Frozen Food Stand- Summer Snacks DIY,GP,AdX,Tablet,Interstitial,1024x768,ca-mb-app-pub-5545962412010602/9547091159,,com.bearhugmedia.android_summerfrozenfood,Landscape,1,"3,215",$0.07,$0.94,$0.0001,$3.03,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,,,Bear Hug Media,BHUG031A,Fashion Doll Hair SPA - Free girls games,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app88bbbd92d5cb4fee91,vzbf3f6b127b9e4878a1,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031A,Fashion Doll Hair SPA - Free girls games,Amazon,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/7651125119,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031A,Fashion Doll Hair SPA - Free girls games,Amazon,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/9127832999,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031A,Fashion Doll Hair SPA - Free girls games,Amazon,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/1604540879,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,,,Bear Hug Media,BHUG031A,Fashion Doll Hair SPA - Free girls games,Amazon,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/3081248759,,com.bearhugmedia.android_barbiehairsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/28/2016,V1.1,9/30/2016,Bear Hug Media,BHUG1062A,Sweet Wedding Dessert Chef,Amazon,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",app8ac6439868dd49bca2,vz05af76f0d3fb4440b9,com.bearhugmedia.amazon_dessertmaker,Landscape,97,255,$1.96,$2.87,$0.19,$0.73,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,9/30/2016,Bear Hug Media,BHUG1062A,Sweet Wedding Dessert Chef,Amazon,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/8210135999,,com.bearhugmedia.amazon_dessertmaker,Landscape,2,1,$0.54,$772.80,$0.00,$0.77,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,9/30/2016,Bear Hug Media,BHUG1062A,Sweet Wedding Dessert Chef,Amazon,AdX,Phone,Interstitial,480x320,ca-mb-app-pub-5545962412010602/9686843879,,com.bearhugmedia.amazon_dessertmaker,Landscape,0,0,#DIV/0!,#DIV/0!,$0.00,$0.00,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,9/30/2016,Bear Hug Media,BHUG1062A,Sweet Wedding Dessert Chef,Amazon,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/2163551759,,com.bearhugmedia.amazon_dessertmaker,Landscape,171,793,$0.37,$1.80,$0.06,$1.43,,,,,,,N/A,N/A,N/A,
