Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,"Week 0
Impressions","Week 1
Impressions","Week 0
eCPM","Week 1
eCPM","Week 0
Revenue","Week 1
Revenue",Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
,V1.0,12/4/2014,Cooking Games Media,CGM015G,Mac N' Cheese Maker,GP,Mopub,Tablet,Interstitial,,,,com.cookinggamesmedia.android_macncheese,,,,,,,,,,,,,,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Admob,Phone,Banner,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015; App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Admob,Phone,Interstitial,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015; App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Admob,Tablet,Banner,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015; App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Admob,Tablet,Interstitial,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015; App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Mopub,Phone,Banner,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Mopub,Phone,Interstitial,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Mopub,Tablet,Banner,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM017G,Crazy Kitchen - Jell-o Maker,GP,Mopub,Tablet,Interstitial,,,,com.cookinggamesmedia.android_jello,,,,,,,,,,,,,App removed,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Admob,Phone,Banner,,,,,,,,,,,,,,,,,Ad suspended by Admob at 16 July 2015,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Admob,Phone,Interstitial,,,,,,,,,,,,,,,,,Ad suspended by Admob at 16 July 2015,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Admob,Tablet,Banner,,,,,,,,,,,,,,,,,Ad suspended by Admob at 16 July 2015,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Admob,Tablet,Interstitial,,,,,,,,,,,,,,,,,Ad suspended by Admob at 16 July 2015,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Mopub,Phone,Banner,,,,,,,,,,,,,,,,,,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Mopub,Phone,Interstitial,,,,,,,,,,,,,,,,,,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Mopub,Tablet,Banner,,,,,,,,,,,,,,,,,,,,,
,V1.0,11/27/2014,Cooking Games Media,CGM019G,Gingerbread Cookie Maker,GP,Mopub,Tablet,Interstitial,,,,,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Admob,Phone,Banner,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Admob,Phone,Interstitial,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Admob,Tablet,Banner,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Admob,Tablet,Interstitial,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Mopub,Phone,Banner,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Mopub,Phone,Interstitial,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Mopub,Tablet,Banner,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,12/9/2014,Kids Go Media,CML001G,Crazy Soda Maker! Casual Games,GP,Mopub,Tablet,Interstitial,,,,com.cupcakemedia.android_sodamaker,,,,,,,,,,,,,,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Admob,Phone,Banner,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,Ad suspended by Admob at 28 July 2015,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Admob,Phone,Interstitial,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,Ad suspended by Admob at 28 July 2015,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Admob,Tablet,Banner,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,Ad suspended by Admob at 28 July 2015,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Admob,Tablet,Interstitial,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,Ad suspended by Admob at 28 July 2015,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Mopub,Phone,Banner,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Mopub,Phone,Interstitial,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Mopub,Tablet,Banner,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,,,,,
,V1.0,11/14/2014,Kids Go Media,KFG006G,Ice Queen - Frozen Rescue!,GP,Mopub,Tablet,Interstitial,,,,com.kidsgomedia.android_icequeendoctor,Portrait,,,,,,,,,,,,,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Admob,Phone,Banner,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Admob,Phone,Interstitial,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Admob,Tablet,Banner,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Admob,Tablet,Interstitial,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,Ad suspended by Admob at 24 July 2015,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Mopub,Phone,Banner,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Mopub,Phone,Interstitial,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Mopub,Tablet,Banner,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,,,,,
,V1.0,11/26/2014,Kids Go Media,KFG007G,Pony Doctor™ -  Pet Adventure,GP,Mopub,Tablet,Interstitial,,,,com.kidsgomedia.android_horsedoctor,,,,,,,,,,,,,,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Admob,Phone,Banner,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,Ad suspended by Admob at 27 July 2015,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Admob,Phone,Interstitial,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,Ad suspended by Admob at 27 July 2015,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Admob,Tablet,Banner,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,Ad suspended by Admob at 27 July 2015,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Admob,Tablet,Interstitial,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,Ad suspended by Admob at 27 July 2015,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Mopub,Phone,Banner,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Mopub,Phone,Interstitial,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Mopub,Tablet,Banner,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,,,,,
,V1.0,12/16/2014,Kids Go Media,KFG008G,Helicopter - Mechanic Doctor,GP,Mopub,Tablet,Interstitial,,,,com.kidsgomedia.android_copterdoctor,,,,,,,,,,,,,,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Admob,Phone,Banner,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,Ad suspended by Admob at 22 July 2015,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Admob,Phone,Interstitial,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,Ad suspended by Admob at 22 July 2015,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Admob,Tablet,Banner,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,Ad suspended by Admob at 22 July 2015,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Admob,Tablet,Interstitial,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,Ad suspended by Admob at 22 July 2015,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Mopub,Phone,Banner,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Mopub,Phone,Interstitial,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Mopub,Tablet,Banner,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,,,,,
,V1.0,12/21/2014,Kids Go Media,KFG010G,My Pet Dragon - Animal Doctor,GP,Mopub,Tablet,Interstitial,,,,com.kidsgomedia.android_dragondoctor,,,,,,,,,,,,,,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Admob,Phone,Banner,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,Ad suspended by Admob at 30 Nov 2015,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Admob,Phone,Interstitial,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,Ad suspended by Admob at 30 Nov 2015,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Admob,Tablet,Banner,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,Ad suspended by Admob at 30 Nov 2015,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Admob,Tablet,Interstitial,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,Ad suspended by Admob at 30 Nov 2015,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Mopub,Phone,Banner,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Mopub,Phone,Interstitial,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Mopub,Tablet,Banner,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,,,,,
,V1.0,12/30/2014,Kids Go Media,KPH002G,Ants On a Log Snack Food Maker,GP,Mopub,Tablet,Interstitial,,,,com.kidsplayhousemedia.android_antsonalog,,,,,,,,,,,,,,,,,
