Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,"Week 0
Impressions","Week 1
Impressions","Week 0
eCPM","Week 1
eCPM","Week 0
Revenue","Week 1
Revenue",Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
12/30/2014,V1.0,2/5/2016,iPrincess Entertainment Limited,IPE231,Princess and Prince Story - Royal Beauty Salon,iOS,Mopub,Phone,Interstitial,320x480,687674e885c849efa9a993ddb0611ecc,,955121002,Portrait,79,311,$2.99,$3.12,$0.24,$0.97,"1,559","1,612",,,,,2/17/2016,N/A,2/17/2016,
12/30/2014,V1.0,2/5/2016,iPrincess Entertainment Limited,IPE231,Princess and Prince Story - Royal Beauty Salon,iOS,Mopub,Tablet,Banner,728x90,4b29c39b5c2a47818714447132effe99,,955121002,Portrait,144,327,$1.01,$0.99,$0.15,$0.32,"1,559","1,612",,,,,2/17/2016,N/A,2/17/2016,
12/30/2014,V1.0,2/5/2016,iPrincess Entertainment Limited,IPE231,Princess and Prince Story - Royal Beauty Salon,iOS,Mopub,Tablet,Interstitial,768x1024,efdfeb0c14d645aaa022eec8497bd0b7,,955121002,Portrait,219,352,$3.53,$3.80,$0.77,$1.34,"1,559","1,612",,,,,2/17/2016,N/A,2/17/2016,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Admob,Phone,Banner,,ca-app-pub-8961013584671357/9682206420,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Admob,Phone,Interstitial,,ca-app-pub-8961013584671357/5112406028,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Admob,Tablet,Banner,,ca-app-pub-8961013584671357/3635672824,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Admob,Tablet,Interstitial,,ca-app-pub-8961013584671357/6589139228,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Mopub,Phone,Banner,,b52e9ea043034386891314dada1b72dd,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Mopub,Phone,Interstitial,,1f9679cfb99242ea90f2b572f998a720,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Mopub,Tablet,Banner,,833cb4ae277748f993a82c01550b42d6,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/30/2014,V1.0,1/26/2015,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,Mopub,Tablet,Interstitial,,2c3f15f04d914e5a86c1b9b1e4a6b7c7,,net.ipromgames.android_coronationsalon,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Admob,Phone,Banner,320x50,ca-app-pub-8961013584671357/2518866427,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-8961013584671357/5472332824,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/3995599621,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-8961013584671357/6949066025,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Mopub,Phone,Banner,320x50,0a43f2052919469281c7b445d51b6564,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Mopub,Phone,Interstitial,320x480,c502e3f587c74149a1e4e2ce34abb00e,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Mopub,Tablet,Banner,728x90,48b9d30319354a089909239c5713f535,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/10/2015,Baby Care Inc,BCI230G,Safari Zoo - Rescue Adventure,GP,Mopub,Tablet,Interstitial,768x1024,8486bbe883694c08a13105408f3b3d29,,net.babycareinc.android_safarizoomania,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,,,,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Admob,Phone,Banner,320x50,ca-app-pub-8961013584671357/6606145620,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,1/19/2016,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-8961013584671357/9559612028,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,1/19/2016,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/8082878820,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,1/19/2016,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-8961013584671357/2036345228,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,1/19/2016,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Mopub,Phone,Banner,320x50,c3cb8cab49144b5d98381d84cf4dd5e5,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,N/A,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Mopub,Phone,Interstitial,320x480,beb99f1a48a548cfbf41d7ab2e574044,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,N/A,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Mopub,Tablet,Banner,728x90,835bbbfbf5184a33b864e8201eb4feb0,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,N/A,N/A,N/A,
12/24/2014,V1.0,2/13/2015,Kids Media Inc,KMI230,Brother & Sister Safari Zoo Trip - Dress & Care,iOS,Mopub,Tablet,Interstitial,768x1024,3b26546224444f7491429d7dec65c031,,955112903,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Mediated by DFP,N/A,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Admob,Phone,Banner,320x50,ca-app-pub-8961013584671357/1794169623,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-8961013584671357/4747636020,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/3270902824,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-8961013584671357/6224369227,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Mopub,Phone,Banner,320x50,ed191da15a044aa6a59c2d6ad8ac9309,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Mopub,Phone,Interstitial,320x480,de27020ea3714dd0925f01fe4c7a93a9,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Mopub,Tablet,Banner,728x90,c52065ba9b904a0887dcc8ddef2f75fe,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/17/2015,N/A,N/A,
12/24/2014,V1.0,2/9/2015,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Mopub,Tablet,Interstitial,768x1024,105a6e7171d04b6a88eec5df6d618b45,,955112908,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/17/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Admob,Phone,Banner,320x50,ca-app-pub-8961013584671357/9311189227,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-8961013584671357/3264655621,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/1787922421,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-8961013584671357/4741388826,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,Created under PPI,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Mopub,Phone,Banner,320x50,5176ed3e74b3410fbc228437f107e816,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Mopub,Phone,Interstitial,320x480,c2a5a7f6554a43d8b822c9a4d678a144,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Mopub,Tablet,Banner,728x90,f5b70586001a490aa5f71f01a6878739,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/5/2015,N/A,N/A,
12/24/2014,V1.0,1/29/2015,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,GP,Mopub,Tablet,Interstitial,768x1024,55b5b65b35e84225b57c5d63214f5e8b,,com.mystylinglounge.android_datenightemergency,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,2/5/2015,N/A,N/A,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Admob,Phone,Banner,320x50,ca-app-pub-8961013584671357/3911009227,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,1/8/2016,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-8961013584671357/6864475622,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,1/8/2016,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/5387742424,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,1/8/2016,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-8961013584671357/8341208823,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,1/8/2016,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Mopub,Phone,Banner,320x50,29db3fdd40fe490293b754d027a9064c,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,N/A,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Mopub,Phone,Interstitial,320x480,04581d161c3c4f58a32ab52abfb6da7f,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,N/A,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Mopub,Tablet,Banner,728x90,1014ca79160d40afa08002d2840be85b,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,N/A,1/8/2016,
12/23/2014 11:36:21,V1.0,3/12/2015,Pocket Princess Inc.,MSL037ppi,Little Miss Beauty Salon: Fashion Doll First Date - Girls Makeover Games,iOS,Mopub,Tablet,Interstitial,768x1024,5e7f01fd5ced4da0b9034fc7754a5534,,955112985,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,1/8/2016,N/A,1/8/2016,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Admob,Phone,Banner,320x50,ca-app-pub-8961013584671357/4496957220,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Created under PPI,1/15/2016,1/8/2016,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-8961013584671357/7450423628,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Created under PPI,1/15/2016,1/8/2016,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/5973690429,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Created under PPI,1/15/2016,1/8/2016,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-8961013584671357/8927156827,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Created under PPI,1/15/2016,1/8/2016,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Mopub,Phone,Banner,320x50,a898a7febc2d423e97d964ce2892c4e1,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App Removed,1/8/2016,N/A,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Mopub,Phone,Interstitial,320x480,9158b1dda06748daa55b0d76970496dd,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App Removed,1/8/2016,N/A,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Mopub,Tablet,Banner,728x90,9d688edd899044b2a83bb4655bed995c,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App Removed,1/8/2016,N/A,N/A,
12/23/2014,V1.0,1/14/2015,My Styling Lounge,MSL037G,Fashion Doll Salon: First Date,GP,Mopub,Tablet,Interstitial,768x1024,de1e728d67264827a9ce449f9eec8c86,,com.mystylinglounge.android_fashiondollfriends,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,App Removed,1/8/2016,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Admob,Phone,Banner,480x32,ca-app-pub-8961013584671357/9263404020,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,11/9/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Admob,Phone,Interstitial,480x320,ca-app-pub-8961013584671357/3216870425,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,12/2/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/1740137229,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,12/2/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Admob,Tablet,Interstitial,1024x768,ca-app-pub-8961013584671357/4693603623,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,12/2/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Mopub,Phone,Banner,320x50,1596cba51756482dbbe103a74baeaa07,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,11/9/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Mopub,Phone,Interstitial,480x320,9fa269e48600490cbaf5ef5e0ff5fcc9,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,11/9/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Mopub,Tablet,Banner,728x90,6e96dae10f02497d9dc5f64dfcbd3618,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,11/9/2015,N/A,N/A,
12/22/2014,V1.0,1/11/2015,Baby Care Inc,BCI208G,Messy Planes - Wash & Design!,GP,Mopub,Tablet,Interstitial,1024x768,a2bc515f5fae4996a6c31c9dc450ec2a,,net.babycareinc.android_planessalon,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed,11/9/2015,N/A,N/A,
12/22/2014,V1.0,12/23/2014,Baby Care Inc,BCI211G,Cars SPA Salon! Paint & Design,GP,Admob,Phone,Banner,480x32,ca-app-pub-8961013584671357/7647070020,,net.babycareinc.android_carmakeover,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Ad suspended by Admob at 20 Jan 2016,12/2/2015,N/A,N/A,
12/22/2014,V1.0,12/23/2014,Baby Care Inc,BCI211G,Cars SPA Salon! Paint & Design,GP,Admob,Phone,Interstitial,480x320,ca-app-pub-8961013584671357/1600536427,,net.babycareinc.android_carmakeover,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Ad suspended by Admob at 20 Jan 2016,12/2/2015,N/A,N/A,
12/22/2014,V1.0,12/23/2014,Baby Care Inc,BCI211G,Cars SPA Salon! Paint & Design,GP,Admob,Tablet,Banner,728x90,ca-app-pub-8961013584671357/9123803228,,net.babycareinc.android_carmakeover,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,App removed; Ad suspended by Admob at 20 Jan 2016,12/2/2015,N/A,N/A,
