Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,"Week 0
Impressions","Week 1
Impressions","Week 0
eCPM","Week 1
eCPM","Week 0
Revenue","Week 1
Revenue",Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
3/15/2017,,,Kids Media Inc,KMI832R,Surgery Doctor,iOS,DFP,Tablet,Banner,728x90,/202162408/KMI832RiOS-Tablet-Banner,,1215496782,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Girls Inc,BGI724G,Makeup Daily - Bold Lip,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appc66de9da99524be4a6,vz83d4d8d2b47444219f,com.beautygirlsinc.android_makeupdailylips,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Girls Inc,BGI724G,Makeup Daily - Bold Lip,GP,DFP,Phone,Banner,320x50,/202162408/BGI724GP-Phone-Banner,,com.beautygirlsinc.android_makeupdailylips,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Girls Inc,BGI724G,Makeup Daily - Bold Lip,GP,DFP,Tablet,Banner,728x90,/202162408/BGI724GP-Tablet-Banner,,com.beautygirlsinc.android_makeupdailylips,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Inc.,BTI725,Crazy Date!,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app604278f21bad4dca9c,vz3a01a2a4e05346c6a1,1214145221,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Inc.,BTI725,Crazy Date!,iOS,DFP,Phone,Banner,320x50,/202162408/BTI725iOS-Phone-Banner,,1214145221,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Inc.,BTI725,Crazy Date!,iOS,DFP,Tablet,Banner,728x90,/202162408/BTI725iOS-Tablet-Banner,,1214145221,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Inc.,BTI725G,Crazy Date!,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app5e810019418942228a,vz1c4bf3e620da4b9482,net.beautyincorporated.android_crazydatingstory,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Inc.,BTI725G,Crazy Date!,GP,DFP,Phone,Banner,320x50,/202162408/BTI725GP-Phone-Banner,,net.beautyincorporated.android_crazydatingstory,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Beauty Inc.,BTI725G,Crazy Date!,GP,DFP,Tablet,Banner,728x90,/202162408/BTI725GP-Tablet-Banner,,net.beautyincorporated.android_crazydatingstory,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Bluebell Lush Interactive Limited,BBL316G,Pop Star Love Story,GP,DFP,Phone,Banner,320x50,/202162408/BBL316GP-Phone-Banner,,com.bluebelllush.android_popstarlove,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Bluebell Lush Interactive Limited,BBL316G,Pop Star Love Story,GP,DFP,Phone,Interstitial,320x480,/202162408/BBL316GP-Phone-Interstitial,,com.bluebelllush.android_popstarlove,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Bluebell Lush Interactive Limited,BBL316G,Pop Star Love Story,GP,DFP,Tablet,Banner,728x90,/202162408/BBL316GP-Tablet-Banner,,com.bluebelllush.android_popstarlove,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Bluebell Lush Interactive Limited,BBL316G,Pop Star Love Story,GP,DFP,Tablet,Interstitial,768x1024,/202162408/BBL316GP-Tablet-Interstitial,,com.bluebelllush.android_popstarlove,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Fashion Doll Inc,FDI726,Fashion Doll: Pet Trainer,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appc796fcee9c8d4142b0,vze2c39a576c04445cbd,1214146147,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Fashion Doll Inc,FDI726,Fashion Doll: Pet Trainer,iOS,DFP,Phone,Banner,320x50,/202162408/FDI726iOS-Phone-Banner,,1214146147,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Fashion Doll Inc,FDI726,Fashion Doll: Pet Trainer,iOS,DFP,Tablet,Banner,728x90,/202162408/FDI726iOS-Tablet-Banner,,1214146147,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Fashion Doll Inc,FDI726G,Fashion Doll: Pet Trainer,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app8bb62af8680b4481b1,vzc81667c958514118b7,net.fashiondollinc.android_pettrainer,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Fashion Doll Inc,FDI726G,Fashion Doll: Pet Trainer,GP,DFP,Phone,Banner,320x50,/202162408/FDI726GP-Phone-Banner,,net.fashiondollinc.android_pettrainer,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Fashion Doll Inc,FDI726G,Fashion Doll: Pet Trainer,GP,DFP,Tablet,Banner,728x90,/202162408/FDI726GP-Tablet-Banner,,net.fashiondollinc.android_pettrainer,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,iProm Inc,IPI339,Tall Girl,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appc3af14e90e454a31ae,vzc8a40137a1cb432e84,1214141926,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,iProm Inc,IPI339,Tall Girl,iOS,DFP,Phone,Banner,320x50,/202162408/IPI339iOS-Phone-Banner,,1214141926,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,iProm Inc,IPI339,Tall Girl,iOS,DFP,Tablet,Banner,728x90,/202162408/IPI339iOS-Tablet-Banner,,1214141926,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,iProm Inc,IPI339G,Tall Girl,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app1003b2f727c2452498,vz34a7e71f010f4aa1be,net.ipromgames.android_tallgirlsalon,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,iProm Inc,IPI339G,Tall Girl,GP,DFP,Phone,Banner,320x50,/202162408/IPI339GP-Phone-Banner,,net.ipromgames.android_tallgirlsalon,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,iProm Inc,IPI339G,Tall Girl,GP,DFP,Tablet,Banner,728x90,/202162408/IPI339GP-Tablet-Banner,,net.ipromgames.android_tallgirlsalon,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI275,Farm Adventure,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app929edd0aa3b441fdbe,vz085557b5c1d54555b8,1214137215,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI275,Farm Adventure,iOS,DFP,Phone,Banner,320x50,/202162408/KMI275iOS-Phone-Banner,,1214137215,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI275,Farm Adventure,iOS,DFP,Tablet,Banner,728x90,/202162408/KMI275iOS-Tablet-Banner,,1214137215,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI337,My Secret Diary,iOS,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",app5eda654cbbba47b485,vze39fb6601d094f37ba,1214136549,Landscape,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI337,My Secret Diary,iOS,DFP,Phone,Banner,320x50,/202162408/KMI337iOS-Phone-Banner,,1214136549,Landscape,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI337,My Secret Diary,iOS,DFP,Tablet,Banner,728x90,/202162408/KMI337iOS-Tablet-Banner,,1214136549,Landscape,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI275G,Farm Adventure,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appf87ce65488f246ba9a,vz4dfec255d1be4c9095,com.kidsmediainc.android_farmadventure,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI275G,Farm Adventure,GP,DFP,Phone,Banner,320x50,/202162408/KMI275GP-Phone-Banner,,com.kidsmediainc.android_farmadventure,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI275G,Farm Adventure,GP,DFP,Tablet,Banner,728x90,/202162408/KMI275GP-Tablet-Banner,,com.kidsmediainc.android_farmadventure,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI337G,My Secret Diary,GP,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",app94f6ec59224d4a98b9,vz02fd8c1c7b71448c89,com.kidsmediainc.android_secretdeardiary,Landscape,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI337G,My Secret Diary,GP,DFP,Phone,Banner,320x50,/202162408/KMI337GP-Phone-Banner,,com.kidsmediainc.android_secretdeardiary,Landscape,,,,,,,,,,,,,,,,
3/7/2017,,,Kids Media Inc,KMI337G,My Secret Diary,GP,DFP,Tablet,Banner,728x90,/202162408/KMI337GP-Tablet-Banner,,com.kidsmediainc.android_secretdeardiary,Landscape,,,,,,,,,,,,,,,,
3/7/2017,,,My Styling Lounge,MSL338,College Couple,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app54f57424048c473292,vz78b53e5b1cd34e458b,1214139412,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,My Styling Lounge,MSL338,College Couple,iOS,DFP,Phone,Banner,320x50,/202162408/MSL338iOS-Phone-Banner,,1214139412,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,My Styling Lounge,MSL338,College Couple,iOS,DFP,Tablet,Banner,728x90,/202162408/MSL338iOS-Tablet-Banner,,1214139412,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,My Styling Lounge,MSL338G,College Couple,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appda80603b38ab45d5a4,vz53bb58aab58d4e01ac,com.mystylinglounge.android_collegecouplestory,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,My Styling Lounge,MSL338G,College Couple,GP,DFP,Phone,Banner,320x50,/202162408/MSL338GP-Phone-Banner,,com.mystylinglounge.android_collegecouplestory,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,My Styling Lounge,MSL338G,College Couple,GP,DFP,Tablet,Banner,728x90,/202162408/MSL338GP-Tablet-Banner,,com.mystylinglounge.android_collegecouplestory,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Party for Girls Ltd,PFG724,Makeup Daily - Bold Lip,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appf3f2955b9d1a4510b4,vzf50c0ad8b9d74507a6,1214143967,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Party for Girls Ltd,PFG724,Makeup Daily - Bold Lip,iOS,DFP,Phone,Banner,320x50,/202162408/PFG724iOS-Phone-Banner,,1214143967,Portrait,,,,,,,,,,,,,,,,
3/7/2017,,,Party for Girls Ltd,PFG724,Makeup Daily - Bold Lip,iOS,DFP,Tablet,Banner,728x90,/202162408/PFG724iOS-Tablet-Banner,,1214143967,Portrait,,,,,,,,,,,,,,,,
3/6/2017,,,Bluebell Lush Interactive Limited,BBL325G,Princess Love Story,GP,DFP,Phone,Banner,320x50,/202162408/BBL325GP-Phone-Banner,,com.bluebelllush.android_princesslovestory,Portrait,,,,,,,,,,,,,,,,
3/6/2017,,,Bluebell Lush Interactive Limited,BBL325G,Princess Love Story,GP,DFP,Phone,Interstitial,320x480,/202162408/BBL325GP-Phone-Interstitial,,com.bluebelllush.android_princesslovestory,Portrait,,,,,,,,,,,,,,,,
3/6/2017,,,Bluebell Lush Interactive Limited,BBL325G,Princess Love Story,GP,DFP,Tablet,Banner,728x90,/202162408/BBL325GP-Tablet-Banner,,com.bluebelllush.android_princesslovestory,Portrait,,,,,,,,,,,,,,,,
3/6/2017,,,Bluebell Lush Interactive Limited,BBL325G,Princess Love Story,GP,DFP,Tablet,Interstitial,768x1024,/202162408/BBL325GP-Tablet-Interstitial,,com.bluebelllush.android_princesslovestory,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,Beauty Inc.,BTI882,Lakeside Vacation,iOS,DFP,Phone,Banner,320x50,/202162408/BTI882iOS-Phone-Banner,,1169272681,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,Beauty Inc.,BTI882,Lakeside Vacation,iOS,DFP,Phone,Interstitial,320x480,/202162408/BTI882iOS-Phone-Interstitial,,1169272681,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,Beauty Inc.,BTI882,Lakeside Vacation,iOS,DFP,Tablet,Banner,728x90,/202162408/BTI882iOS-Tablet-Banner,,1169272681,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,Beauty Inc.,BTI882,Lakeside Vacation,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/BTI882iOS-Tablet-Interstitial,,1169272681,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,iPrincess Entertainment Limited,IPE049,Fairy Princess Tea Party - Kids Cooking & Beauty Salon! Girls Game,iOS,DFP,Phone,Banner,320x50,/202162408/IPE049iOS-Phone-Banner,,962690210,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,iPrincess Entertainment Limited,IPE049,Fairy Princess Tea Party - Kids Cooking & Beauty Salon! Girls Game,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE049iOS-Phone-Interstitial,,962690210,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,iPrincess Entertainment Limited,IPE049,Fairy Princess Tea Party - Kids Cooking & Beauty Salon! Girls Game,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE049iOS-Tablet-Banner,,962690210,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,iPrincess Entertainment Limited,IPE049,Fairy Princess Tea Party - Kids Cooking & Beauty Salon! Girls Game,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE049iOS-Tablet-Interstitial,,962690210,Portrait,,,,,,,,,,,,,,,,
3/1/2017,V1.2,3/3/2017,Kids Media Inc,KMI875G,Fruity Lipstick Maker,GP,DFP,Phone,Banner,320x50,/202162408/KMI875GP-Phone-Banner,,com.kidsmediainc.android_fruitylipstickmaker,Portrait,,,,,,,,,,,,,3/13/2017,,,
3/1/2017,V1.2,3/3/2017,Kids Media Inc,KMI875G,Fruity Lipstick Maker,GP,DFP,Phone,Interstitial,320x480,/202162408/KMI875GP-Phone-Interstitial,,com.kidsmediainc.android_fruitylipstickmaker,Portrait,,,,,,,,,,,,,3/13/2017,,,
3/1/2017,V1.2,3/3/2017,Kids Media Inc,KMI875G,Fruity Lipstick Maker,GP,DFP,Tablet,Banner,728x90,/202162408/KMI875GP-Tablet-Banner,,com.kidsmediainc.android_fruitylipstickmaker,Portrait,,,,,,,,,,,,,3/13/2017,,,
3/1/2017,V1.2,3/3/2017,Kids Media Inc,KMI875G,Fruity Lipstick Maker,GP,DFP,Tablet,Interstitial,768x1024,/202162408/KMI875GP-Tablet-Interstitial,,com.kidsmediainc.android_fruitylipstickmaker,Portrait,,,,,,,,,,,,,3/13/2017,,,
3/1/2017,,,My Styling Lounge,MSL874,Winter Holiday,iOS,DFP,Phone,Banner,320x50,/202162408/MSL874iOS-Phone-Banner,,1157873633,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,My Styling Lounge,MSL874,Winter Holiday,iOS,DFP,Phone,Interstitial,320x480,/202162408/MSL874iOS-Phone-Interstitial,,1157873633,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,My Styling Lounge,MSL874,Winter Holiday,iOS,DFP,Tablet,Banner,728x90,/202162408/MSL874iOS-Tablet-Banner,,1157873633,Portrait,,,,,,,,,,,,,,,,
3/1/2017,,,My Styling Lounge,MSL874,Winter Holiday,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/MSL874iOS-Tablet-Interstitial,,1157873633,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE077,Summertime Picnic Day - Weekend Date Salon,iOS,DFP,Phone,Banner,320x50,/202162408/IPE077iOS-Phone-Banner,,998468785,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE077,Summertime Picnic Day - Weekend Date Salon,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE077iOS-Phone-Interstitial,,998468785,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE077,Summertime Picnic Day - Weekend Date Salon,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE077iOS-Tablet-Banner,,998468785,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE077,Summertime Picnic Day - Weekend Date Salon,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE077iOS-Tablet-Interstitial,,998468785,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE233,Prom Queen High School Fashion Story - Beauty Salon Center,iOS,DFP,Phone,Banner,320x50,/202162408/IPE233iOS-Phone-Banner,,958855438,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE233,Prom Queen High School Fashion Story - Beauty Salon Center,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE233iOS-Phone-Interstitial,,958855438,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE233,Prom Queen High School Fashion Story - Beauty Salon Center,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE233iOS-Tablet-Banner,,958855438,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE233,Prom Queen High School Fashion Story - Beauty Salon Center,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE233iOS-Tablet-Interstitial,,958855438,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE260,Fashion Boutique - Shoes Maker,iOS,DFP,Phone,Banner,320x50,/202162408/IPE260iOS-Phone-Banner,,1068697035,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE260,Fashion Boutique - Shoes Maker,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE260iOS-Phone-Interstitial,,1068697035,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE260,Fashion Boutique - Shoes Maker,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE260iOS-Tablet-Banner,,1068697035,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE260,Fashion Boutique - Shoes Maker,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE260iOS-Tablet-Interstitial,,1068697035,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE808,Princess High School Life - Royal Campus Style,iOS,DFP,Phone,Banner,320x50,/202162408/IPE808iOS-Phone-Banner,,1108784777,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE808,Princess High School Life - Royal Campus Style,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE808iOS-Phone-Interstitial,,1108784777,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE808,Princess High School Life - Royal Campus Style,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE808iOS-Tablet-Banner,,1108784777,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE808,Princess High School Life - Royal Campus Style,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE808iOS-Tablet-Interstitial,,1108784777,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE913,My Dream Job - When I Grow Up,iOS,DFP,Phone,Banner,320x50,/202162408/IPE913iOS-Phone-Banner,,1020577567,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE913,My Dream Job - When I Grow Up,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE913iOS-Phone-Interstitial,,1020577567,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE913,My Dream Job - When I Grow Up,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE913iOS-Tablet-Banner,,1020577567,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE913,My Dream Job - When I Grow Up,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE913iOS-Tablet-Interstitial,,1020577567,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE957,Winter Vacation - Makeup & Dress up Game for Girls,iOS,DFP,Phone,Banner,320x50,/202162408/IPE957iOS-Phone-Banner,,1061817424,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE957,Winter Vacation - Makeup & Dress up Game for Girls,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE957iOS-Phone-Interstitial,,1061817424,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE957,Winter Vacation - Makeup & Dress up Game for Girls,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE957iOS-Tablet-Banner,,1061817424,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE957,Winter Vacation - Makeup & Dress up Game for Girls,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE957iOS-Tablet-Interstitial,,1061817424,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE972,Princess Band - Pop Star Girls Dress Up & Makeup,iOS,DFP,Phone,Banner,320x50,/202162408/IPE972iOS-Phone-Banner,,1073503602,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE972,Princess Band - Pop Star Girls Dress Up & Makeup,iOS,DFP,Phone,Interstitial,320x480,/202162408/IPE972iOS-Phone-Interstitial,,1073503602,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE972,Princess Band - Pop Star Girls Dress Up & Makeup,iOS,DFP,Tablet,Banner,728x90,/202162408/IPE972iOS-Tablet-Banner,,1073503602,Portrait,,,,,,,,,,,,,,,,
2/23/2017,,,iPrincess Entertainment Limited,IPE972,Princess Band - Pop Star Girls Dress Up & Makeup,iOS,DFP,Tablet,Interstitial,768x1024,/202162408/IPE972iOS-Tablet-Interstitial,,1073503602,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Baby Care Inc,BCI723,Car Salon,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appfcd665e1ea58488fac,vzc30d3de6633f43f0be,1206730596,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Baby Care Inc,BCI723,Car Salon,iOS,DFP,Phone,Banner,320x50,/202162408/BCI723iOS-Phone-Banner,,1206730596,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Baby Care Inc,BCI723,Car Salon,iOS,DFP,Tablet,Banner,728x90,/202162408/BCI723iOS-Tablet-Banner,,1206730596,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Baby Care Inc,BCI723G,Car Salon,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app150f2352a2b540e28b,vz0b564eb57ddb46a88e,net.babycareinc.android_carmakeoversalon,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Baby Care Inc,BCI723G,Car Salon,GP,DFP,Phone,Banner,320x50,/202162408/BCI723GP-Phone-Banner,,net.babycareinc.android_carmakeoversalon,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Baby Care Inc,BCI723G,Car Salon,GP,DFP,Tablet,Banner,728x90,/202162408/BCI723GP-Tablet-Banner,,net.babycareinc.android_carmakeoversalon,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Beauty Girls Inc,BGI336,Beauty Mall,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app16c92e6f9e16430f9c,vz05c8644f3dc048ea94,1206729941,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Beauty Girls Inc,BGI336,Beauty Mall,iOS,DFP,Phone,Banner,320x50,/202162408/BGI336iOS-Phone-Banner,,1206729941,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Beauty Girls Inc,BGI336,Beauty Mall,iOS,DFP,Tablet,Banner,728x90,/202162408/BGI336iOS-Tablet-Banner,,1206729941,Portrait,,,,,,,,,,,,,,,,
