Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,Week 0 Impressions,Week 1 Impressions,Week 0 eCPM,Week 1 eCPM,Week 0 Revenue,Week 1 Revenue,Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
8/23/2016,V1.5,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,AdColony,Both,Rewarded Video,"320x480, 768x1024",app76ca6aff959b4fd3aa,vz50e655eccdd44cbe91,1040802159,Portrait,,,#DIV/0!,#DIV/0!,,,"21,782","42,661",,,,,,,,
8/23/2016,V1.5,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-2338641293842741/9588926716,,1040802159,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,"21,782","42,661",,,,,11/6/2015,N/A,N/A,
8/23/2016,V1.5,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-2338641293842741/2065659913,,1040802159,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,"21,782","42,661",,,,,11/6/2015,N/A,N/A,
8/23/2016,V1.5,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,Fyber,Both,Rewarded Video,"320x480, 768x1024",47670,926f9d3e2007720bc8089532ef040a56,1040802159,Portrait,,,#DIV/0!,#DIV/0!,,,"21,782","42,661",,,,,,,,
8/23/2016,V1.5,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,Mopub,Phone,Interstitial,,a01a998a0ac94ffcb5ad954eb969b16c,,1040802159,Portrait,,,#DIV/0!,#DIV/0!,,,"21,782","42,661",,,,,,,,
8/23/2016,V1.5,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,Mopub,Tablet,Interstitial,,629e134e916d4235901894276f3f0c80,,1040802159,Portrait,,,#DIV/0!,#DIV/0!,,,"21,782","42,661",,,,,,,,
6/21/2016,V1.3,9/22/2015,Big Bear Entertainment,BIGB2109G,Criminal Mystery - Kidnapping,GP,FAN,Phone,Banner,320x50,1256155874402512_1256156661069100,,net.bigbearentertainment.android_hog_mysterykidnapping,Landscape,0,"1,340",#DIV/0!,$3.00,$0.00,$4.02,"1,347","2,764",,,,Week 0 date: 26 June 2016,,,,
6/21/2016,V1.3,9/22/2015,Big Bear Entertainment,BIGB2109G,Criminal Mystery - Kidnapping,GP,FAN,Phone,Interstitial,480x320,1256155874402512_1256156774402422,,net.bigbearentertainment.android_hog_mysterykidnapping,Landscape,0,"2,764",#DIV/0!,$2.21,$0.00,$6.12,"1,347","2,764",,,,Week 0 date: 26 June 2016,,,,
6/21/2016,V1.3,9/22/2015,Big Bear Entertainment,BIGB2109G,Criminal Mystery - Kidnapping,GP,FAN,Tablet,Banner,728x90,1256155874402512_1256156934402406,,net.bigbearentertainment.android_hog_mysterykidnapping,Landscape,0,323,#DIV/0!,$3.44,$0.00,$1.11,"1,347","2,764",,,,Week 0 date: 26 June 2016,,,,
6/21/2016,V1.3,9/22/2015,Big Bear Entertainment,BIGB2109G,Criminal Mystery - Kidnapping,GP,FAN,Tablet,Interstitial,1024x768,1256155874402512_1256157007735732,,net.bigbearentertainment.android_hog_mysterykidnapping,Landscape,0,833,#DIV/0!,$4.15,$0.00,$3.46,"1,347","2,764",,,,Week 0 date: 26 June 2016,,,,
6/21/2016,V1.2,8/24/2015,Big Bear Entertainment,BIGB2300G,Magical Hidden Land of Fairies,GP,FAN,Phone,Banner,320x50,263970817304539_263971427304478,,net.bigbearentertainment.android_hog_fairiesland,Landscape,"2,538","6,798",$1.00,$1.34,$2.55,$9.12,"1,094","3,250",,,,Week 0 started at 1 July 2016,,,,
6/21/2016,V1.2,8/24/2015,Big Bear Entertainment,BIGB2300G,Magical Hidden Land of Fairies,GP,FAN,Phone,Interstitial,480x320,263970817304539_263971683971119,,net.bigbearentertainment.android_hog_fairiesland,Landscape,482,"1,516",$2.34,$4.82,$1.13,$7.31,"1,094","3,250",,,,Week 0 started at 1 July 2016,,,,
6/21/2016,V1.2,8/24/2015,Big Bear Entertainment,BIGB2300G,Magical Hidden Land of Fairies,GP,FAN,Tablet,Banner,728x90,263970817304539_263971767304444,,net.bigbearentertainment.android_hog_fairiesland,Landscape,"1,799","3,773",$1.18,$1.79,$2.12,$6.76,"1,094","3,250",,,,Week 0 started at 1 July 2016,,,,
6/21/2016,V1.2,8/24/2015,Big Bear Entertainment,BIGB2300G,Magical Hidden Land of Fairies,GP,FAN,Tablet,Interstitial,1024x768,263970817304539_263971887304432,,net.bigbearentertainment.android_hog_fairiesland,Landscape,349,621,$3.07,$3.72,$1.07,$2.31,"1,094","3,250",,,,Week 0 started at 1 July 2016,,,,
4/19/2016,V2.0,9/15/2015,Big Bear Entertainment,BIGB2110G,Hidden Objects: School Life,GP,AdColony,Both,Rewarded Video,"480x320, 1024x768",app29476089d849473db1,vza5cd7888efc042e29e,net.bigbearentertainment.android_hog_schoollife,Landscape,0,0,$0.00,$0.00,$0.00,$0.00,"2,817","6,727",,,,,,,,
4/19/2016,V2.0,9/15/2015,Big Bear Entertainment,BIGB2110G,Hidden Objects: School Life,GP,Fyber,Both,Rewarded Video,,44004,04b51fd251ec326e32182bc0d4eeca1d,net.bigbearentertainment.android_hog_schoollife,Landscape,0,0,$0.00,$0.00,$0.00,$0.00,"2,817","6,727",,,,,,,,
4/19/2016,V2.0,9/15/2015,Big Bear Entertainment,BIGB2110G,Hidden Objects: School Life,GP,Unity Ads,Both,Rewarded Video,"480x320, 1024x768",111472,,net.bigbearentertainment.android_hog_schoollife,Landscape,0,0,$0.00,$0.00,$0.00,$0.00,"2,817","6,727",,,,,,,,
3/1/2016,V1.3,10/1/2015,App Labs Inc.,ALABS0002,Enchanted Forest - Coloring Book for Adults,iOS,Mopub,Phone,Native,Custom,ef2a553a7d6e42859351b5909ef963f8,,1040798228,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,"9,374","51,023",,,,FAN is the ONLY Ad source,N/A,N/A,N/A,
3/1/2016,V1.3,10/1/2015,App Labs Inc.,ALABS0002,Enchanted Forest - Coloring Book for Adults,iOS,Mopub,Tablet,Native,Custom,fdf6065af2a24cce85cd69b59c2b886c,,1040798228,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,"9,374","51,023",,,,FAN is the ONLY Ad source,N/A,N/A,N/A,
1/29/2016,V1.1,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,InMobi,Phone,Banner,,793eaf1c22fe4f1db33a5afc02f7b4ff,,1040802159,Portrait,0,0,$0.00,$0.00,$0.00,$0.00,"21,782","42,661",,,,Week 0 date: 3/17/2016,,,,
1/29/2016,V1.1,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,InMobi,Phone,Interstitial,,3a575b0fdea64198ade187d6d63bb808,,1040802159,Portrait,0,0,$0.00,$0.00,$0.00,$0.00,"21,782","42,661",,,,Week 0 date: 3/17/2016,,,,
1/29/2016,V1.1,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,InMobi,Tablet,Banner,,1450465734790,,1040802159,Portrait,85,0,$0.01,$0.00,$0.00,$0.00,"21,782","42,661",,,,Week 0 date: 3/17/2016,,,,
1/29/2016,V1.1,10/27/2015,App Labs Inc.,ALABS0006,Colorfy ME - Coloring Book for Free,iOS,InMobi,Tablet,Interstitial,,61f3a8de51d64aa4965f921c2b15df08,,1040802159,Portrait,0,0,$0.00,$0.00,$0.00,$0.00,"21,782","42,661",,,,Week 0 date: 3/17/2016,,,,
1/29/2016,V1.2,4/27/2015,Crazy Cats Media,CCATS1041,Street Food Maker! - Food Truck! Kids Cooking Game,iOS,InMobi,Phone,Banner,,4258e26d0ebb431995a912b9e6dfb860,,979087374,Portrait,"19,617",,$0.82,#DIV/0!,$16.18,,"44,983","70,100",,,,Week 0 date: 4/22/2016,,,,
1/29/2016,V1.2,4/27/2015,Crazy Cats Media,CCATS1041,Street Food Maker! - Food Truck! Kids Cooking Game,iOS,InMobi,Phone,Interstitial,,a58f0c8cabe74f42b444dcf12997991b,,979087374,Portrait,"7,846",,$0.63,#DIV/0!,$4.98,,"44,983","70,100",,,,Week 0 date: 4/22/2016,,,,
1/29/2016,V1.2,4/27/2015,Crazy Cats Media,CCATS1041,Street Food Maker! - Food Truck! Kids Cooking Game,iOS,InMobi,Tablet,Banner,,95ae6b5c56134a1f8d47dab7268eded5,,979087374,Portrait,"20,635",,$0.33,#DIV/0!,$6.75,,"44,983","70,100",,,,Week 0 date: 4/22/2016,,,,
1/29/2016,V1.2,4/27/2015,Crazy Cats Media,CCATS1041,Street Food Maker! - Food Truck! Kids Cooking Game,iOS,InMobi,Tablet,Interstitial,,35f22e44af7045c8a8911fc3ec0c573d,,979087374,Portrait,0,,#DIV/0!,#DIV/0!,$0.00,,"44,983","70,100",,,,"Week 0 date: 4/22/2016; Need to check the settings, could be configuration problem",,,,
1/29/2016,V1.2,1/23/2015,Frozen Network Inc.,FROZ1001G,Summer Party! Beach Food Maker,GP,InMobi,Phone,Banner,,b6875d344c914cd2a86b55773fca1818,,com.frozennetworkinc.android_beachfoodpartyfrozen,Portrait,"12,367","18,950",$0.15,$0.24,$1.84,$4.50,333,"2,957",,,,Week 0 date: 3/1/2016,,,,
1/29/2016,V1.2,1/23/2015,Frozen Network Inc.,FROZ1001G,Summer Party! Beach Food Maker,GP,InMobi,Phone,Interstitial,,81cb1708a5874772aa196d30d888d3dc,,com.frozennetworkinc.android_beachfoodpartyfrozen,Portrait,"6,193","10,220",$0.22,$0.19,$1.38,$1.93,333,"2,957",,,,Week 0 date: 3/1/2016,,,,
1/29/2016,V1.2,1/23/2015,Frozen Network Inc.,FROZ1001G,Summer Party! Beach Food Maker,GP,InMobi,Tablet,Banner,,f3f83defa1694fb4b5649857c6fe0e5a,,com.frozennetworkinc.android_beachfoodpartyfrozen,Portrait,"13,538","24,294",$0.05,$0.05,$0.74,$1.23,333,"2,957",,,,Week 0 date: 3/1/2016,,,,
1/29/2016,V1.2,1/23/2015,Frozen Network Inc.,FROZ1001G,Summer Party! Beach Food Maker,GP,InMobi,Tablet,Interstitial,,a1fb98b8933d436d8e2575710c9fad4d,,com.frozennetworkinc.android_beachfoodpartyfrozen,Portrait,"4,885","9,749",$0.12,$0.10,$0.60,$1.01,333,"2,957",,,,Week 0 date: 3/1/2016,,,,
1/29/2016,V1.2,3/30/2015,Frozen Network Inc.,FROZ3033G,Ice Princess Fever Salon Game,GP,InMobi,Phone,Banner,,344ad8a410914bd3abf30c868e6916e3,,com.frozennetworkinc.android_iceprincessmakeup,Portrait,"25,828","48,818",$0.22,$0.23,$5.61,$11.36,"11,860","39,316",,,,Week 0 date: 1/29/2016,,,,
1/29/2016,V1.2,3/30/2015,Frozen Network Inc.,FROZ3033G,Ice Princess Fever Salon Game,GP,InMobi,Phone,Interstitial,,0f709b5b1b524da7826ecd10a67a4f2d,,com.frozennetworkinc.android_iceprincessmakeup,Portrait,"6,592","16,102",$0.24,$0.22,$1.55,$3.60,"11,860","39,316",,,,Week 0 date: 1/29/2016,,,,
1/29/2016,V1.2,3/30/2015,Frozen Network Inc.,FROZ3033G,Ice Princess Fever Salon Game,GP,InMobi,Tablet,Banner,,8372f7ce9016482380c5df08d36204be,,com.frozennetworkinc.android_iceprincessmakeup,Portrait,"15,182","26,111",$0.08,$0.10,$1.28,$2.72,"11,860","39,316",,,,Week 0 date: 1/29/2016,,,,
1/29/2016,V1.2,3/30/2015,Frozen Network Inc.,FROZ3033G,Ice Princess Fever Salon Game,GP,InMobi,Tablet,Interstitial,,b4003db96adc4c91a464181fe7785be5,,com.frozennetworkinc.android_iceprincessmakeup,Portrait,"3,571","8,665",$0.19,$0.32,$0.69,$2.74,"11,860","39,316",,,,Week 0 date: 1/29/2016,,,,
1/29/2016,V1.2,7/31/2015,Hug n Hearts,HUGS0219,Prince Charming's Fashion Stylist - Hair & Beard Salon Game,iOS,Mopub,Phone,Native,Custom,add1835e4fef4a8ca802da5aae7da533,,987818692,Portrait,278,930,$0.93,$1.26,$0.26,$1.17,"3,375","15,502",,,,Week 0 date: 4 Mar 2016,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.2,7/31/2015,Hug n Hearts,HUGS0219,Prince Charming's Fashion Stylist - Hair & Beard Salon Game,iOS,Mopub,Tablet,Native,Custom,9048d5a4fdb24cc98317e133196cbea5,,987818692,Portrait,498,"1,107",$1.14,$1.14,$0.57,$1.27,"3,375","15,502",,,,Week 0 date: 4 Mar 2016,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.3,7/28/2015,Hug n Hearts,HUGS0219G,Prince Charming's Beard Salon,GP,Mopub,Phone,Native,Custom,a9cb7cd153ae44c09b375d621af9bb77,,com.hugsnhearts.android_princebeardsalon,Portrait,"4,941","11,967",$0.39,$0.53,$1.94,$6.31,"5,126","44,465",,,,Week 0 date: 4 Mar 2016,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.3,7/28/2015,Hug n Hearts,HUGS0219G,Prince Charming's Beard Salon,GP,Mopub,Tablet,Native,Custom,2a09b11714834d4cb1c3204a60c0829a,,com.hugsnhearts.android_princebeardsalon,Portrait,"3,783","8,736",$0.32,$0.46,$1.20,$4.05,"5,126","44,465",,,,Week 0 date: 4 Mar 2016,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.3,3/3/2015,Hug n Hearts,HUGS4023G,Junior Chef: Fair Food Cooking,GP,Mopub,Phone,Native,Custom,cf37d44429be4536abab5b4598d5b901,,com.hugsnhearts.android_fairfoodparty2free,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.3,3/3/2015,Hug n Hearts,HUGS4023G,Junior Chef: Fair Food Cooking,GP,Mopub,Tablet,Native,Custom,bd8580ad04ab43748a7be43888abf522,,com.hugsnhearts.android_fairfoodparty2free,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.3,5/24/2015,Hug n Hearts,HUGS4037G,Mother's Newborn Baby Princess,GP,Mopub,Phone,Native,Custom,57f315598b1d4b4baca606f2c75cd2c0,,com.hugsnhearts.android_royalbaby,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Week 0 started at 26 Feb 2016,3/22/2016,N/A,3/22/2016,
1/29/2016,V1.3,5/24/2015,Hug n Hearts,HUGS4037G,Mother's Newborn Baby Princess,GP,Mopub,Tablet,Native,Custom,0a45b3f8c0a245a1b69d55ef6b4d2899,,com.hugsnhearts.android_royalbaby,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Week 0 started at 26 Feb 2016,3/22/2016,N/A,3/22/2016,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,AdColony (Central account),Both,Rewarded Video,"320x480, 768x1024",appa73045c717b9402d87,vz33d60b010d2648f499,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,0,1,$0.00,$0.00,$0.00,$0.001,"18,676","36,341",,,,,,,,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Admob,Phone,Banner,320x50,ca-app-pub-6558550558464125/1213827497,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"68,426","133,120",$0.04,$0.03,$2.86,$4.09,"18,676","36,341",,,,Ad suspended by Admob at 27 Jan 2016,4/8/2016,4/8/2016,N/A,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-6558550558464125/4167293893,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"5,088","9,315",$0.79,$0.78,$4.02,$7.27,"18,676","36,341",,,,Ad suspended by Admob at 27 Jan 2016,4/8/2016,4/8/2016,N/A,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Admob,Tablet,Banner,728x90,ca-app-pub-6558550558464125/2690560690,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"88,616","166,569",$0.03,$0.04,$2.80,$6.82,"18,676","36,341",,,,Ad suspended by Admob at 27 Jan 2016,4/8/2016,4/8/2016,N/A,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-6558550558464125/5644027096,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"5,300","9,550",$0.65,$0.58,$3.44,$5.52,"18,676","36,341",,,,Ad suspended by Admob at 27 Jan 2016,4/8/2016,4/8/2016,N/A,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Fyber,Both,Rewarded Video,"320x480, 768x1024",39851,dad17da1c90b6cf616a834fbf60e9ca3,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"5,515","10,969",$0.92,$0.68,$5.08,$7.47,"18,676","36,341",,,,,,,,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Mopub,Phone,Banner,320x50,9523ee7d99c74f90937ad5b0b5c13a13,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"7,130","12,533",$0.45,$0.48,$3.23,$5.98,"18,676","36,341",,,,,4/8/2016,N/A,4/8/2016,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Mopub,Phone,Interstitial,320x480,d2dc70e9d00f4349823a818c1b44242a,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"2,374","4,781",$2.06,$2.45,$4.89,$11.73,"18,676","36,341",,,,,4/8/2016,N/A,4/8/2016,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Mopub,Tablet,Banner,728x90,6399f3692fea48cfaac217c5b3f97214,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"10,075","20,491",$0.44,$0.50,$4.44,$10.33,"18,676","36,341",,,,,4/8/2016,N/A,4/8/2016,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Mopub,Tablet,Interstitial,768x1024,0862fd2043934aa7b75c4ef119e3d3bf,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"2,435","4,599",$2.39,$2.28,$5.83,$10.49,"18,676","36,341",,,,,4/8/2016,N/A,4/8/2016,
12/30/2015,V1.0,1/26/2016,Bear Hug Media,BHUG1059G,Alice Magic Destiny Makeover,GP,Unity Ads,Both,Rewarded Video,"320x480, 768x1024",97671,,com.bearhugmedia.android_alicesadventureinwonderland,Portrait,"4,623","6,402",$2.00,$1.47,$9.23,$9.39,"18,676","36,341",,,,Disabled by us at 4 Aug 2016,,,,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Admob,Phone,Banner,320x50,ca-app-pub-7597994417326274/9552656943,,576727186,Portrait,791,"2,142",$0.51,$0.91,$0.40,$1.94,"59,333","120,841",,,,,2/2/2016,2/2/2016,N/A,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-7597994417326274/3506123343,,576727186,Portrait,215,600,$8.23,$5.70,$1.77,$3.42,"59,333","120,841",,,,,2/2/2016,2/2/2016,N/A,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-7597994417326274/2029390144,,576727186,Portrait,"1,423","5,522",$0.51,$0.56,$0.73,$3.07,"59,333","120,841",,,,,2/2/2016,2/2/2016,N/A,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-7597994417326274/4982856548,,576727186,Portrait,329,"1,092",$4.01,$7.55,$1.32,$8.25,"59,333","120,841",,,,,2/2/2016,2/2/2016,N/A,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Mopub,Phone,Banner,320x50,5df8967845054825b6400addd033ffe5,,576727186,Portrait,395,"1,240",$1.03,$1.28,$0.41,$1.58,"59,333","120,841",,,,,2/2/2016,N/A,2/2/2016,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Mopub,Phone,Interstitial,320x480,fa99b65688654ac08ccd517756d19e37,,576727186,Portrait,86,284,$7.44,$8.24,$0.64,$2.34,"59,333","120,841",,,,,2/2/2016,N/A,2/2/2016,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Mopub,Tablet,Banner,728x90,6b997afb9af6465b990796286f394a31,,576727186,Portrait,500,"1,785",$1.14,$1.25,$0.57,$2.23,"59,333","120,841",,,,,2/2/2016,N/A,2/2/2016,
12/30/2015,V1.0,1/16/2016,Maker Labs (Black Belt Clown),MLABS003,Donut Bites Maker - Kids Cooking Games,iOS,Mopub,Tablet,Interstitial,768x1024,97cda99b7c6d4ba08b784431fcca5dd4,,576727186,Portrait,165,497,$7.64,$9.43,$1.26,$4.69,"59,333","120,841",,,,,2/2/2016,N/A,2/2/2016,
12/29/2015,,,Shake It Media,SHAKE007,My Tea Party,iOS,Admob,Phone,Banner,320x50,ca-app-pub-8501058857979481/6932790852,,598173346,Portrait,,,,,,,,,,,,,,,,
12/29/2015,,,Shake It Media,SHAKE007,My Tea Party,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-8501058857979481/9886257259,,598173346,Portrait,,,,,,,,,,,,,,,,
12/29/2015,,,Shake It Media,SHAKE007,My Tea Party,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-8501058857979481/8409524055,,598173346,Portrait,,,,,,,,,,,,,,,,
